what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1424274073512
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1424274073512
java.version,sysinfo,,,"1.6.0_45",1424274073512
java.vm.info,sysinfo,,,"mixed mode",1424274073512
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1424274073512
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1424274073512
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1424274073512
java.vm.specification.version,sysinfo,,,"1.0",1424274073512
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1424274073512
java.vm.version,sysinfo,,,"20.45-b01",1424274073512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274073771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274074569
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1424274074601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.nextView",1424274074602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274084024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274092894
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424274093376
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1424274093523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274121108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274121158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274121740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274122213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274122219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424274123426
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1424274127019
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1424274127116
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1424274127364
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1424274127616
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1424274127804
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1424274127815
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1424274127851
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1424274127943
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1424274127964
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1424274128131
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1424274128151
