what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1400772080480
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1400772080496
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1400772080496
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1400772080496
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1400772080496
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1400772080496
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1400772080527
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1400772080527
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1400772080589
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1400772080589
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1400772080589
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1400772080589
started,bundle,com.collabnet.subversion.merge,3.0.13,"com.collabnet.subversion.merge",1400772080589
started,bundle,org.tigris.subversion.clientadapter,1.8.6,"org.tigris.subversion.clientadapter",1400772080589
started,bundle,org.tigris.subversion.subclipse.core,1.8.22,"org.tigris.subversion.subclipse.core",1400772080589
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1400772080589
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1400772080589
started,bundle,org.tigris.subversion.subclipse.ui,1.8.21,"org.tigris.subversion.subclipse.ui",1400772080620
os,sysinfo,,,"win32",1400772080620
arch,sysinfo,,,"x86_64",1400772080620
ws,sysinfo,,,"win32",1400772080620
locale,sysinfo,,,"en_US",1400772080620
processors,sysinfo,,,"4",1400772080620
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1400772080620
java.runtime.version,sysinfo,,,"1.7.0_11-b21",1400772080620
java.specification.name,sysinfo,,,"Java Platform API Specification",1400772080620
java.specification.vendor,sysinfo,,,"Oracle Corporation",1400772080620
java.specification.version,sysinfo,,,"1.7",1400772080620
java.vendor,sysinfo,,,"Oracle Corporation",1400772080620
java.version,sysinfo,,,"1.7.0_11",1400772080620
java.vm.info,sysinfo,,,"mixed mode",1400772080620
